Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
08/22/2016 19:30:51.162 	com.microsoft.Word	0xb072d000	                        com.microsoft.Word	Identity Authentication Client	awuur	Information 	[IdentityManager] AreCredsDifferent {"Message": "Background Tasks with differences.", "IdentityProvider": "ADAL", "Size": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.176 	com.microsoft.Word	0xb072d000	                        com.microsoft.Word	MbuFont	ibutp	Information 	{"NumFonts": 610, "NumCreatedFonts": 40, "NumErsatzFonts": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.209 	com.microsoft.Word	0xb072d000	                        com.microsoft.Word	Experiment Liblet	bdlxx	Information 	EDGE request GUID and response numberline info {"RequestGUID": "BC6FB4EC-36DE-5A47-B441-B339DC965178", "FlightNumberlineInfo": "preallocation=allexpusers"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.229 	com.microsoft.Word	0xb039f000	                        com.microsoft.Word	Experiment Liblet	bbpzs	Information 	FlightNumberlineInfo {"FlightNumberlineInfo": "preallocation=allexpusers", "LockType": 2, "ECSConfigs": "P-R-18363-1-8,P-R-18651-3-7,P-R-18924-1-6,P-R-18164-26268-3,P-R-18351-2-4,P-R-19279-1-3"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.281 	com.microsoft.Word	0xb029b000	                        com.microsoft.Word	WebServiceApi	ayvua	Information 	[ServiceRequestHelper] ProcessRequest {"Message": "Request was Successfully processed", "RequestId": 1, "HttpStatusCode": 200}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.287 	com.microsoft.Word	0xb039f000	                        com.microsoft.Word	Identity SharedCred Client	a9iej	Information 	[SharedCred] LoadAllCreds {"Message": "Loading stored credentials for prefix.", "CredType": "live:cid="}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.287 	com.microsoft.Word	0xb029b000	                        com.microsoft.Word	Identity Authentication Client	awuur	Information 	[IdentityManager] AreCredsDifferent {"Message": "Background Tasks with differences.", "IdentityProvider": "LiveId", "Size": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.287 	com.microsoft.Word	0xb029b000	                        com.microsoft.Word	Licensing client liblet	ibwh9	Information 	License State {"Type": "No License/Not Activated", "OLSLicenseId": "", "ACID": "", "DidRunPreview": "No", "UserId": ""}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.287 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Identity SharedCred Client	a9iej	Information 	[SharedCred] LoadAllCreds {"Message": "Loading stored credentials for prefix.", "CredType": "ADAL:"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.287 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	IdentityADALClient	a0kaz	Information 	[ADALLibrary] InitIdentities {"Message": "Initializing ADAL identities."}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.287 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Identity Authentication Client	awuu4	Information 	[IdentityManager] ReloadIdentities {"Message": "Reloading identities for identity provider.", "IdentityProvider": "ADAL"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.288 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Identity Authentication Client	awuu6	Information 	[IdentityManager] ReloadIdentities {"Message": "Skipping initialization of identities from creds for provider.", "IdentityProvider": "ADAL"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.288 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Identity Authentication Client	awuu4	Information 	[IdentityManager] ReloadIdentities {"Message": "Reloading identities for identity provider.", "IdentityProvider": "SSPI"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.288 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Identity SharedCred Client	a9iej	Information 	[SharedCred] LoadAllCreds {"Message": "Loading stored credentials for prefix.", "CredType": "SSPI:"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.288 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Identity Authentication Client	awuu7	Information 	[IdentityManager] ReloadIdentities {"Message": "IdentityProvider has 0 identities."}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
